Temp,Dir,Pot1,Pot2
190,Dn,-2.923,1.59
190,Dn,-2.928,1.585
190,Dn,-2.923,1.59
190,Dn,-2.928,1.585
190,Dn,-2.928,1.585
190,Dn,-2.923,1.59
190,Dn,-2.928,1.585
190,Dn,-2.928,1.585
190,Dn,-2.928,1.595
190,Dn,-2.918,1.595
190,Dn,-2.923,1.59
190,Dn,-2.928,1.595
190,Dn,-2.923,1.595
190,Dn,-2.918,1.59
190,Dn,-2.918,1.595
190,Dn,-2.913,1.595
190,Dn,-2.918,1.595
190,Dn,-2.913,1.6
190,Dn,-2.913,1.6
190,Dn,-2.913,1.604
190,Dn,-2.904,1.595
190,Dn,-2.904,1.59
190,Dn,-2.908,1.59
190,Dn,-2.908,1.595
190,Dn,-2.899,1.59
190,Dn,-2.904,1.59
190,Dn,-2.899,1.59
190,Dn,-2.904,1.585
190,Dn,-2.899,1.59
190,Dn,-2.904,1.595
190,Dn,-2.899,1.595
190,Dn,-2.908,1.604
190,Dn,-2.899,1.604
190,Dn,-2.904,1.6
190,Dn,-2.908,1.6
190,Dn,-2.904,1.604
190,Dn,-2.904,1.604
190,Dn,-2.904,1.6
190,Dn,-2.904,1.604
190,Dn,-2.908,1.604
190,Dn,-2.908,1.604
190,Dn,-2.904,1.609
190,Dn,-2.904,1.604
190,Dn,-2.904,1.604
190,Dn,-2.899,1.6
190,Dn,-2.899,1.595
190,Dn,-2.904,1.595
190,Dn,-2.899,1.6
190,Dn,-2.894,1.604
190,Dn,-2.899,1.595
190,Dn,-2.899,1.59
190,Dn,-2.894,1.595
190,Dn,-2.894,1.6
190,Dn,-2.894,1.595
190,Dn,-2.894,1.59
190,Dn,-2.899,1.59
190,Dn,-2.894,1.59
190,Dn,-2.889,1.595
190,Dn,-2.894,1.585
190,Dn,-2.889,1.59
190,Dn,-2.894,1.595
190,Dn,-2.889,1.59
190,Dn,-2.889,1.585
190,Dn,-2.894,1.59
190,Dn,-2.894,1.595
190,Dn,-2.879,1.59
190,Dn,-2.884,1.585
190,Dn,-2.889,1.585
190,Dn,-2.889,1.585
190,Dn,-2.879,1.58
190,Dn,-2.874,1.57
190,Dn,-2.879,1.57
190,Dn,-2.884,1.57
190,Dn,-2.884,1.575
190,Dn,-2.884,1.58
190,Dn,-2.879,1.575
190,Dn,-2.884,1.57
190,Dn,-2.884,1.57
190,Dn,-2.884,1.57
190,Dn,-2.884,1.575
190,Dn,-2.884,1.57
190,Dn,-2.879,1.575
190,Dn,-2.879,1.565
190,Dn,-2.874,1.565
190,Dn,-2.879,1.556
190,Dn,-2.879,1.556
190,Dn,-2.874,1.556
190,Dn,-2.874,1.556
190,Dn,-2.874,1.56
190,Dn,-2.874,1.556
190,Dn,-2.869,1.551
190,Dn,-2.869,1.546
190,Dn,-2.869,1.546
190,Dn,-2.869,1.536
190,Dn,-2.869,1.531
190,Dn,-2.864,1.536
190,Dn,-2.869,1.531
190,Dn,-2.879,1.536
190,Dn,-2.874,1.536
190,Dn,-2.869,1.536
190,Dn,-2.869,1.526
190,Dn,-2.869,1.531
190,Dn,-2.874,1.536
190,Dn,-2.874,1.531
190,Dn,-2.869,1.536
190,Dn,-2.864,1.526
190,Dn,-2.869,1.521
190,Dn,-2.869,1.526
190,Dn,-2.869,1.526
190,Dn,-2.869,1.531
190,Dn,-2.864,1.531
190,Dn,-2.869,1.526
190,Dn,-2.874,1.526
190,Dn,-2.869,1.526
190,Dn,-2.869,1.521
190,Dn,-2.869,1.516
190,Dn,-2.864,1.516
190,Dn,-2.869,1.516
190,Dn,-2.86,1.507
190,Dn,-2.86,1.507
190,Dn,-2.86,1.497
190,Dn,-2.86,1.497
190,Dn,-2.855,1.497
190,Dn,-2.85,1.487
190,Dn,-2.855,1.477
190,Dn,-2.855,1.473
190,Dn,-2.85,1.463
190,Dn,-2.85,1.458
190,Dn,-2.85,1.463
190,Dn,-2.845,1.453
190,Dn,-2.85,1.443
190,Dn,-2.845,1.443
190,Dn,-2.845,1.443
190,Dn,-2.85,1.433
190,Dn,-2.845,1.424
190,Dn,-2.845,1.409
190,Dn,-2.845,1.409
190,Dn,-2.85,1.414
190,Dn,-2.845,1.419
190,Dn,-2.845,1.409
190,Dn,-2.84,1.409
190,Dn,-2.845,1.409
190,Dn,-2.85,1.409
190,Dn,-2.845,1.414
190,Dn,-2.84,1.414
190,Dn,-2.845,1.404
190,Dn,-2.845,1.409
190,Dn,-2.84,1.414
190,Dn,-2.84,1.409
190,Dn,-2.84,1.404
190,Dn,-2.84,1.399
190,Dn,-2.85,1.399
190,Dn,-2.84,1.394
190,Dn,-2.835,1.389
190,Dn,-2.84,1.389
190,Dn,-2.835,1.385
190,Dn,-2.84,1.385
190,Dn,-2.84,1.38
190,Dn,-2.83,1.37
190,Dn,-2.835,1.36
190,Dn,-2.835,1.365
190,Dn,-2.835,1.37
190,Dn,-2.835,1.365
190,Dn,-2.835,1.355
190,Dn,-2.835,1.355
190,Dn,-2.83,1.36
190,Dn,-2.835,1.36
190,Dn,-2.83,1.355
190,Dn,-2.83,1.35
190,Dn,-2.83,1.341
190,Dn,-2.83,1.341
190,Dn,-2.83,1.341
190,Dn,-2.825,1.331
190,Dn,-2.83,1.331
190,Dn,-2.83,1.331
190,Dn,-2.825,1.326
190,Dn,-2.83,1.321
190,Dn,-2.825,1.316
190,Dn,-2.825,1.311
190,Dn,-2.83,1.311
190,Dn,-2.825,1.311
190,Dn,-2.821,1.311
190,Dn,-2.825,1.302
190,Dn,-2.825,1.306
190,Dn,-2.821,1.302
190,Dn,-2.821,1.297
190,Dn,-2.825,1.287
190,Dn,-2.821,1.292
190,Dn,-2.816,1.297
190,Dn,-2.821,1.292
190,Dn,-2.821,1.282
190,Dn,-2.821,1.292
190,Dn,-2.811,1.282
190,Dn,-2.821,1.277
190,Dn,-2.816,1.282
190,Dn,-2.816,1.282
190,Dn,-2.816,1.272
190,Dn,-2.816,1.263
190,Dn,-2.816,1.263
190,Dn,-2.816,1.263
190,Dn,-2.816,1.258
190,Dn,-2.811,1.258
190,Dn,-2.816,1.253
190,Dn,-2.811,1.253
190,Dn,-2.816,1.253
190,Dn,-2.816,1.253
190,Dn,-2.811,1.248
190,Dn,-2.811,1.238
190,Dn,-2.811,1.228
190,Dn,-2.811,1.228
190,Dn,-2.811,1.228
190,Dn,-2.806,1.219
190,Dn,-2.801,1.219
190,Dn,-2.801,1.214
190,Dn,-2.806,1.214
190,Dn,-2.801,1.214
190,Dn,-2.796,1.214
190,Dn,-2.796,1.204
190,Dn,-2.796,1.199
190,Dn,-2.801,1.194
190,Dn,-2.801,1.199
190,Dn,-2.796,1.184
190,Dn,-2.791,1.175
190,Dn,-2.801,1.175
190,Dn,-2.801,1.179
190,Dn,-2.796,1.189
190,Dn,-2.791,1.179
190,Dn,-2.796,1.175
190,Dn,-2.796,1.175
190,Dn,-2.791,1.175
190,Dn,-2.791,1.175
190,Dn,-2.786,1.17
190,Dn,-2.791,1.165
190,Dn,-2.786,1.17
190,Dn,-2.786,1.17
190,Dn,-2.786,1.17
190,Dn,-2.786,1.17
190,Dn,-2.781,1.165
190,Dn,-2.777,1.155
190,Dn,-2.781,1.165
190,Dn,-2.777,1.16
190,Dn,-2.781,1.16
190,Dn,-2.781,1.16
190,Dn,-2.777,1.155
190,Dn,-2.777,1.145
190,Dn,-2.777,1.14
190,Dn,-2.777,1.14
190,Dn,-2.781,1.145
190,Dn,-2.777,1.145
190,Dn,-2.777,1.145
190,Dn,-2.772,1.14
190,Dn,-2.772,1.14
190,Dn,-2.777,1.145
190,Dn,-2.777,1.145
190,Dn,-2.772,1.15
190,Dn,-2.772,1.145
190,Dn,-2.772,1.136
190,Dn,-2.767,1.136
190,Dn,-2.767,1.136
190,Dn,-2.762,1.136
190,Dn,-2.772,1.136
190,Dn,-2.772,1.14
190,Dn,-2.767,1.145
190,Dn,-2.767,1.14
190,Dn,-2.762,1.14
190,Dn,-2.767,1.14
190,Dn,-2.762,1.136
190,Dn,-2.762,1.136
190,Dn,-2.767,1.136
190,Dn,-2.767,1.145
190,Dn,-2.762,1.15
190,Dn,-2.762,1.14
190,Dn,-2.762,1.14
190,Dn,-2.762,1.14
190,Dn,-2.767,1.14
190,Dn,-2.767,1.15
190,Dn,-2.757,1.15
190,Dn,-2.762,1.145
190,Dn,-2.757,1.14
190,Dn,-2.762,1.145
190,Dn,-2.762,1.145
190,Dn,-2.762,1.145
190,Dn,-2.762,1.136
190,Dn,-2.762,1.136
190,Dn,-2.762,1.15
190,Dn,-2.762,1.145
190,Dn,-2.757,1.145
190,Dn,-2.762,1.15
190,Dn,-2.762,1.15
190,Dn,-2.762,1.145
190,Dn,-2.757,1.15
190,Dn,-2.757,1.15
190,Dn,-2.757,1.145
190,Dn,-2.757,1.15
190,Dn,-2.757,1.15
190,Dn,-2.757,1.15
190,Dn,-2.757,1.155
190,Dn,-2.757,1.15
190,Dn,-2.762,1.15
190,Dn,-2.757,1.15
190,Dn,-2.752,1.145
190,Dn,-2.757,1.14
190,Dn,-2.757,1.15
190,Dn,-2.757,1.155
190,Dn,-2.757,1.155
190,Dn,-2.757,1.155
190,Dn,-2.752,1.155
190,Dn,-2.757,1.155
190,Dn,-2.757,1.155
190,Dn,-2.752,1.145
190,Dn,-2.752,1.14
190,Dn,-2.757,1.15
190,Dn,-2.752,1.155
190,Dn,-2.752,1.155
190,Dn,-2.747,1.15
190,Dn,-2.752,1.155
190,Dn,-2.752,1.155
190,Dn,-2.747,1.165
190,Dn,-2.747,1.16
190,Dn,-2.752,1.155
190,Dn,-2.747,1.16
190,Dn,-2.752,1.165
190,Dn,-2.747,1.155
190,Dn,-2.752,1.16
190,Dn,-2.747,1.16
190,Dn,-2.752,1.155
190,Dn,-2.752,1.16
190,Dn,-2.752,1.16
190,Dn,-2.747,1.165
190,Dn,-2.742,1.165
190,Dn,-2.747,1.17
190,Dn,-2.752,1.175
190,Dn,-2.747,1.179
190,Dn,-2.747,1.184
190,Dn,-2.747,1.179
190,Dn,-2.742,1.184
190,Dn,-2.747,1.179
190,Dn,-2.747,1.184
190,Dn,-2.752,1.189
190,Dn,-2.742,1.194
190,Dn,-2.747,1.184
190,Dn,-2.752,1.184
190,Dn,-2.742,1.189
190,Dn,-2.742,1.184
190,Dn,-2.752,1.189
190,Dn,-2.752,1.184
190,Dn,-2.747,1.175
190,Dn,-2.747,1.189
190,Dn,-2.742,1.194
190,Dn,-2.747,1.179
190,Dn,-2.747,1.179
190,Dn,-2.747,1.184
190,Dn,-2.742,1.189
190,Dn,-2.742,1.189
190,Dn,-2.742,1.184
190,Dn,-2.747,1.184
190,Dn,-2.747,1.184
190,Dn,-2.742,1.189
190,Dn,-2.742,1.189
190,Dn,-2.742,1.189
190,Dn,-2.742,1.194
190,Dn,-2.747,1.194
190,Dn,-2.742,1.199
190,Dn,-2.737,1.199
190,Dn,-2.737,1.184
190,Dn,-2.742,1.194
190,Dn,-2.742,1.199
190,Dn,-2.742,1.199
190,Dn,-2.737,1.204
190,Dn,-2.733,1.204
190,Dn,-2.737,1.199
190,Dn,-2.737,1.194
190,Dn,-2.737,1.194
190,Dn,-2.737,1.199
190,Dn,-2.737,1.204
190,Dn,-2.737,1.214
190,Dn,-2.737,1.214
190,Dn,-2.737,1.219
190,Dn,-2.737,1.219
190,Dn,-2.737,1.209
190,Dn,-2.733,1.209
190,Dn,-2.737,1.209
190,Dn,-2.737,1.209
190,Dn,-2.733,1.209
190,Dn,-2.733,1.214
190,Dn,-2.733,1.209
190,Dn,-2.733,1.219
190,Dn,-2.728,1.219
190,Dn,-2.728,1.214
190,Dn,-2.733,1.219
190,Dn,-2.728,1.223
190,Dn,-2.733,1.223
190,Dn,-2.723,1.223
190,Dn,-2.728,1.223
190,Dn,-2.728,1.228
190,Dn,-2.728,1.228
190,Dn,-2.723,1.233
190,Dn,-2.723,1.243
190,Dn,-2.723,1.243
190,Dn,-2.723,1.253
190,Dn,-2.728,1.253
190,Dn,-2.723,1.258
190,Dn,-2.723,1.258
190,Dn,-2.718,1.263
190,Dn,-2.718,1.263
190,Dn,-2.718,1.272
190,Dn,-2.713,1.272
190,Dn,-2.718,1.277
190,Dn,-2.718,1.282
190,Dn,-2.723,1.282
190,Dn,-2.718,1.282
190,Dn,-2.713,1.292
190,Dn,-2.718,1.292
190,Dn,-2.723,1.292
190,Dn,-2.718,1.292
190,Dn,-2.728,1.292
190,Dn,-2.718,1.287
190,Dn,-2.718,1.292
190,Dn,-2.718,1.292
190,Dn,-2.718,1.292
190,Dn,-2.713,1.297
190,Dn,-2.713,1.292
190,Dn,-2.713,1.306
190,Dn,-2.718,1.316
190,Dn,-2.718,1.311
190,Dn,-2.713,1.316
190,Dn,-2.708,1.316
190,Dn,-2.713,1.316
190,Dn,-2.708,1.326
190,Dn,-2.703,1.326
190,Dn,-2.713,1.326
190,Dn,-2.708,1.326
190,Dn,-2.708,1.331
190,Dn,-2.713,1.336
190,Dn,-2.708,1.341
190,Dn,-2.708,1.341
190,Dn,-2.708,1.336
190,Dn,-2.703,1.346
190,Dn,-2.708,1.346
190,Dn,-2.708,1.355
190,Dn,-2.708,1.35
190,Dn,-2.698,1.346
190,Dn,-2.703,1.341
190,Dn,-2.703,1.346
190,Dn,-2.703,1.355
190,Dn,-2.698,1.36
190,Dn,-2.694,1.37
190,Dn,-2.694,1.375
190,Dn,-2.694,1.37
190,Dn,-2.694,1.38
190,Dn,-2.694,1.389
190,Dn,-2.694,1.389
190,Dn,-2.689,1.394
190,Dn,-2.694,1.394
190,Dn,-2.694,1.399
190,Dn,-2.689,1.399
190,Dn,-2.689,1.409
190,Dn,-2.689,1.404
190,Dn,-2.689,1.409
190,Dn,-2.689,1.404
190,Dn,-2.684,1.409
190,Dn,-2.689,1.414
190,Dn,-2.689,1.419
190,Dn,-2.689,1.419
190,Dn,-2.684,1.424
190,Dn,-2.684,1.429
190,Dn,-2.679,1.429
190,Dn,-2.679,1.429
190,Dn,-2.679,1.433
190,Dn,-2.679,1.433
190,Dn,-2.674,1.433
190,Dn,-2.679,1.438
190,Dn,-2.679,1.438
190,Dn,-2.674,1.448
190,Dn,-2.674,1.458
190,Dn,-2.674,1.458
190,Dn,-2.674,1.463
190,Dn,-2.669,1.473
190,Dn,-2.674,1.468
190,Dn,-2.674,1.473
190,Dn,-2.669,1.468
190,Dn,-2.674,1.458
190,Dn,-2.674,1.458
190,Dn,-2.674,1.463
190,Dn,-2.674,1.468
190,Dn,-2.664,1.477
190,Dn,-2.669,1.482
190,Dn,-2.669,1.477
190,Dn,-2.669,1.482
190,Dn,-2.664,1.492
190,Dn,-2.659,1.492
190,Dn,-2.659,1.477
190,Dn,-2.659,1.487
190,Dn,-2.659,1.482
190,Dn,-2.659,1.487
190,Dn,-2.659,1.487
190,Dn,-2.664,1.487
190,Dn,-2.659,1.497
190,Dn,-2.659,1.502
190,Dn,-2.659,1.497
190,Dn,-2.659,1.507
190,Dn,-2.659,1.497
190,Dn,-2.659,1.497
190,Dn,-2.659,1.497
190,Dn,-2.654,1.492
190,Dn,-2.654,1.487
190,Dn,-2.659,1.497
190,Dn,-2.659,1.497
190,Dn,-2.664,1.502
190,Dn,-2.659,1.507
190,Dn,-2.654,1.507
190,Dn,-2.654,1.507
190,Dn,-2.654,1.512
190,Dn,-2.65,1.502
190,Dn,-2.654,1.512
190,Dn,-2.654,1.516
190,Dn,-2.654,1.521
190,Dn,-2.65,1.512
190,Dn,-2.65,1.512
190,Dn,-2.654,1.512
190,Dn,-2.654,1.507
190,Dn,-2.65,1.512
190,Dn,-2.65,1.512
190,Dn,-2.65,1.512
190,Dn,-2.654,1.512
190,Dn,-2.654,1.507
190,Dn,-2.645,1.507
190,Dn,-2.645,1.512
190,Dn,-2.65,1.516
190,Dn,-2.645,1.516
190,Dn,-2.645,1.516
190,Dn,-2.645,1.521
190,Dn,-2.645,1.526
190,Dn,-2.645,1.521
190,Dn,-2.65,1.521
190,Dn,-2.65,1.516
190,Dn,-2.645,1.526
190,Dn,-2.64,1.521
190,Dn,-2.645,1.521
190,Dn,-2.64,1.521
190,Dn,-2.645,1.521
190,Dn,-2.64,1.526
190,Dn,-2.645,1.526
190,Dn,-2.64,1.531
190,Dn,-2.64,1.526
190,Dn,-2.645,1.526
190,Dn,-2.64,1.516
190,Dn,-2.64,1.516
190,Dn,-2.64,1.516
190,Dn,-2.64,1.516
190,Dn,-2.64,1.521
190,Dn,-2.64,1.526
190,Dn,-2.64,1.516
190,Dn,-2.64,1.526
190,Dn,-2.635,1.526
190,Dn,-2.64,1.526
190,Dn,-2.64,1.531
190,Dn,-2.635,1.531
190,Dn,-2.64,1.526
190,Dn,-2.64,1.521
190,Dn,-2.64,1.521
190,Dn,-2.64,1.526
190,Dn,-2.635,1.516
190,Dn,-2.635,1.521
190,Dn,-2.635,1.521
190,Dn,-2.635,1.521
190,Dn,-2.635,1.521
190,Dn,-2.63,1.526
190,Dn,-2.64,1.521
190,Dn,-2.63,1.526
190,Dn,-2.63,1.526
190,Dn,-2.635,1.526
190,Dn,-2.63,1.526
190,Dn,-2.63,1.521
190,Dn,-2.635,1.526
190,Dn,-2.635,1.526
190,Dn,-2.63,1.526
190,Dn,-2.635,1.526
190,Dn,-2.625,1.526
190,Dn,-2.63,1.526
190,Dn,-2.635,1.516
190,Dn,-2.625,1.512
190,Dn,-2.63,1.512
190,Dn,-2.635,1.516
190,Dn,-2.63,1.507
190,Dn,-2.63,1.507
190,Dn,-2.63,1.516
190,Dn,-2.625,1.521
190,Dn,-2.63,1.521
190,Dn,-2.635,1.526
190,Dn,-2.625,1.521
190,Dn,-2.625,1.516
190,Dn,-2.63,1.521
190,Dn,-2.63,1.512
190,Dn,-2.63,1.512
190,Dn,-2.625,1.512
190,Dn,-2.625,1.507
190,Dn,-2.63,1.512
190,Dn,-2.625,1.516
190,Dn,-2.62,1.512
190,Dn,-2.625,1.516
190,Dn,-2.625,1.512
190,Dn,-2.625,1.512
190,Dn,-2.63,1.521
190,Dn,-2.625,1.521
190,Dn,-2.625,1.521
190,Dn,-2.625,1.526
190,Dn,-2.625,1.526
190,Dn,-2.625,1.526
190,Dn,-2.625,1.531
190,Dn,-2.625,1.526
190,Dn,-2.62,1.516
190,Dn,-2.625,1.526
190,Dn,-2.63,1.516
190,Dn,-2.625,1.507
190,Dn,-2.625,1.507
190,Dn,-2.62,1.512
190,Dn,-2.62,1.516
190,Dn,-2.625,1.521
190,Dn,-2.625,1.521
190,Dn,-2.62,1.526
190,Dn,-2.62,1.521
190,Dn,-2.625,1.521
190,Dn,-2.62,1.521
190,Dn,-2.615,1.516
190,Dn,-2.62,1.516
190,Dn,-2.615,1.521
190,Dn,-2.62,1.512
190,Dn,-2.625,1.516
190,Dn,-2.615,1.521
190,Dn,-2.62,1.521
190,Dn,-2.625,1.512
190,Dn,-2.62,1.516
190,Dn,-2.615,1.512
190,Dn,-2.62,1.512
190,Dn,-2.615,1.512
190,Dn,-2.615,1.512
190,Dn,-2.62,1.502
190,Dn,-2.615,1.497
190,Dn,-2.615,1.502
190,Dn,-2.615,1.497
190,Dn,-2.611,1.502
190,Dn,-2.615,1.502
190,Dn,-2.615,1.502
190,Dn,-2.611,1.497
190,Dn,-2.611,1.492
190,Dn,-2.615,1.477
190,Dn,-2.611,1.477
190,Dn,-2.615,1.482
190,Dn,-2.615,1.492
190,Dn,-2.611,1.492
190,Dn,-2.611,1.482
190,Dn,-2.615,1.492
190,Dn,-2.606,1.487
190,Dn,-2.611,1.487
190,Dn,-2.606,1.482
190,Dn,-2.611,1.477
190,Dn,-2.611,1.473
190,Dn,-2.611,1.468
190,Dn,-2.611,1.468
190,Dn,-2.606,1.477
190,Dn,-2.606,1.473
190,Dn,-2.606,1.482
190,Dn,-2.606,1.473
190,Dn,-2.611,1.468
190,Dn,-2.601,1.477
190,Dn,-2.606,1.477
190,Dn,-2.606,1.468
190,Dn,-2.601,1.473
190,Dn,-2.606,1.468
190,Dn,-2.606,1.458
190,Dn,-2.606,1.458
190,Dn,-2.601,1.463
190,Dn,-2.606,1.453
190,Dn,-2.601,1.453
190,Dn,-2.601,1.448
190,Dn,-2.596,1.443
190,Dn,-2.601,1.438
190,Dn,-2.596,1.433
190,Dn,-2.596,1.419
190,Dn,-2.591,1.419
190,Dn,-2.591,1.409
190,Dn,-2.591,1.404
190,Dn,-2.586,1.399
190,Dn,-2.586,1.394
190,Dn,-2.586,1.385
190,Dn,-2.581,1.37
190,Dn,-2.586,1.37
190,Dn,-2.581,1.346
190,Dn,-2.576,1.336
190,Dn,-2.576,1.331
190,Dn,-2.576,1.316
190,Dn,-2.576,1.311
190,Dn,-2.571,1.302
190,Dn,-2.571,1.287
190,Dn,-2.576,1.282
190,Dn,-2.562,1.277
190,Dn,-2.571,1.267
190,Dn,-2.571,1.267
190,Dn,-2.567,1.258
190,Dn,-2.571,1.253
190,Dn,-2.571,1.253
190,Dn,-2.567,1.243
190,Dn,-2.567,1.233
190,Dn,-2.562,1.233
190,Dn,-2.562,1.233
190,Dn,-2.567,1.219
190,Dn,-2.567,1.223
190,Dn,-2.562,1.209
190,Dn,-2.567,1.199
190,Dn,-2.567,1.209
190,Dn,-2.562,1.209
190,Dn,-2.567,1.199
190,Dn,-2.571,1.204
190,Dn,-2.562,1.204
190,Dn,-2.567,1.194
190,Dn,-2.567,1.204
190,Dn,-2.557,1.199
190,Dn,-2.562,1.189
190,Dn,-2.562,1.184
190,Dn,-2.562,1.175
190,Dn,-2.562,1.175
190,Dn,-2.557,1.179
190,Dn,-2.562,1.17
190,Dn,-2.557,1.165
190,Dn,-2.557,1.17
190,Dn,-2.557,1.165
190,Dn,-2.557,1.17
190,Dn,-2.557,1.175
190,Dn,-2.552,1.175
190,Dn,-2.557,1.165
190,Dn,-2.557,1.17
190,Dn,-2.557,1.155
190,Dn,-2.557,1.15
190,Dn,-2.557,1.15
190,Dn,-2.552,1.155
190,Dn,-2.557,1.145
190,Dn,-2.552,1.145
190,Dn,-2.552,1.136
190,Dn,-2.557,1.136
190,Dn,-2.557,1.136
190,Dn,-2.552,1.136
190,Dn,-2.557,1.14
190,Dn,-2.552,1.136
190,Dn,-2.557,1.14
190,Dn,-2.552,1.14
190,Dn,-2.552,1.145
190,Dn,-2.552,1.136
190,Dn,-2.557,1.14
190,Dn,-2.552,1.136
190,Dn,-2.547,1.136
190,Dn,-2.552,1.131
190,Dn,-2.542,1.126
190,Dn,-2.547,1.121
190,Dn,-2.552,1.121
190,Dn,-2.542,1.121
190,Dn,-2.547,1.121
190,Dn,-2.547,1.116
190,Dn,-2.542,1.111
190,Dn,-2.547,1.101
190,Dn,-2.547,1.101
190,Dn,-2.547,1.101
190,Dn,-2.552,1.101
190,Dn,-2.552,1.101
190,Dn,-2.547,1.092
190,Dn,-2.547,1.092
190,Dn,-2.547,1.096
190,Dn,-2.547,1.101
190,Dn,-2.547,1.101
190,Dn,-2.547,1.106
190,Dn,-2.542,1.106
190,Dn,-2.547,1.101
190,Dn,-2.547,1.101
190,Dn,-2.542,1.106
190,Dn,-2.542,1.101
190,Dn,-2.542,1.101
190,Dn,-2.537,1.092
190,Dn,-2.542,1.092
190,Dn,-2.542,1.092
190,Dn,-2.537,1.092
190,Dn,-2.542,1.092
190,Dn,-2.547,1.087
190,Dn,-2.542,1.092
190,Dn,-2.542,1.087
190,Dn,-2.542,1.087
190,Dn,-2.542,1.082
190,Dn,-2.542,1.082
190,Dn,-2.537,1.082
190,Dn,-2.532,1.077
190,Dn,-2.537,1.077
190,Dn,-2.542,1.077
190,Dn,-2.537,1.082
190,Dn,-2.537,1.077
190,Dn,-2.542,1.082
190,Dn,-2.537,1.082
190,Dn,-2.537,1.072
190,Dn,-2.542,1.072
190,Dn,-2.537,1.077
190,Dn,-2.537,1.062
190,Dn,-2.542,1.062
190,Dn,-2.537,1.067
190,Dn,-2.537,1.062
190,Dn,-2.537,1.057
190,Dn,-2.537,1.067
190,Dn,-2.537,1.067
190,Dn,-2.537,1.057
190,Dn,-2.542,1.062
190,Dn,-2.532,1.062
190,Dn,-2.542,1.057
190,Dn,-2.532,1.067
190,Dn,-2.532,1.062
190,Dn,-2.537,1.057
190,Dn,-2.537,1.062
190,Dn,-2.532,1.057
190,Dn,-2.537,1.053
190,Dn,-2.537,1.053
190,Dn,-2.532,1.053
190,Dn,-2.532,1.043
190,Dn,-2.537,1.048
190,Dn,-2.532,1.043
190,Dn,-2.542,1.043
190,Dn,-2.532,1.038
190,Dn,-2.532,1.033
190,Dn,-2.537,1.028
190,Dn,-2.532,1.028
190,Dn,-2.532,1.028
190,Dn,-2.537,1.028
190,Dn,-2.532,1.038
190,Dn,-2.532,1.033
190,Dn,-2.537,1.018
190,Dn,-2.532,1.028
190,Dn,-2.537,1.033
190,Dn,-2.532,1.028
190,Dn,-2.532,1.038
190,Dn,-2.532,1.038
190,Dn,-2.537,1.038
190,Dn,-2.532,1.033
190,Dn,-2.532,1.028
190,Dn,-2.532,1.023
190,Dn,-2.527,1.018
190,Dn,-2.532,1.013
190,Dn,-2.532,1.023
190,Dn,-2.523,1.023
190,Dn,-2.532,1.028
190,Dn,-2.527,1.023
190,Dn,-2.527,1.023
190,Dn,-2.532,1.028
190,Dn,-2.527,1.028
190,Dn,-2.527,1.028
190,Dn,-2.527,1.033
190,Dn,-2.527,1.028
190,Dn,-2.532,1.028
190,Dn,-2.532,1.028
190,Dn,-2.527,1.023
190,Dn,-2.527,1.018
190,Dn,-2.532,1.028
190,Dn,-2.527,1.028
190,Dn,-2.527,1.028
190,Dn,-2.527,1.023
190,Dn,-2.532,1.023
190,Dn,-2.527,1.023
190,Dn,-2.527,1.018
190,Dn,-2.532,1.018
190,Dn,-2.527,1.018
190,Dn,-2.527,1.013
190,Dn,-2.527,1.013
190,Dn,-2.527,1.018
190,Dn,-2.527,1.018
190,Dn,-2.527,1.013
190,Dn,-2.527,1.018
190,Dn,-2.527,1.018
190,Dn,-2.527,1.009
190,Dn,-2.527,1.009
190,Dn,-2.532,1.009
190,Dn,-2.527,1.013
190,Dn,-2.527,1.018
190,Dn,-2.527,1.013
190,Dn,-2.527,1.009
190,Dn,-2.527,1.018
190,Dn,-2.523,1.018
190,Dn,-2.523,1.004
190,Dn,-2.523,1.004
190,Dn,-2.523,1.009
190,Dn,-2.523,1.004
190,Dn,-2.523,1.009
190,Dn,-2.523,1.013
190,Dn,-2.527,1.018
190,Dn,-2.523,1.013
190,Dn,-2.527,1.009
190,Dn,-2.523,1.013
190,Dn,-2.527,1.013
190,Dn,-2.523,1.009
190,Dn,-2.523,1.004
190,Dn,-2.518,1.004
190,Dn,-2.527,1.004
190,Dn,-2.518,1.009
190,Dn,-2.518,1.009
190,Dn,-2.523,1.018
190,Dn,-2.523,1.013
190,Dn,-2.518,1.013
190,Dn,-2.518,1.009
190,Dn,-2.523,1.004
190,Dn,-2.518,1.004
190,Dn,-2.518,0.999
190,Dn,-2.518,0.994
190,Dn,-2.518,1.004
190,Dn,-2.518,0.999
190,Dn,-2.518,0.999
190,Dn,-2.518,0.994
190,Dn,-2.523,1.004
190,Dn,-2.518,0.994
190,Dn,-2.523,0.999
190,Dn,-2.518,0.994
190,Dn,-2.518,0.989
190,Dn,-2.523,0.999
190,Dn,-2.518,0.999
190,Dn,-2.523,0.989
190,Dn,-2.518,0.994
190,Dn,-2.518,0.994
190,Dn,-2.518,0.999
190,Dn,-2.508,0.999
190,Dn,-2.518,0.999
190,Dn,-2.518,0.999
190,Dn,-2.513,0.999
190,Dn,-2.513,0.994
190,Dn,-2.513,0.989
190,Dn,-2.513,0.984
190,Dn,-2.513,0.989
190,Dn,-2.513,0.979
190,Dn,-2.513,0.979
190,Dn,-2.513,0.984
190,Dn,-2.513,0.969
